year,borough,race,sex,age_group,pop
2018,kings,nh_white,female,9,29341
2018,kings,nh_white,female,10,25522
2018,kings,nh_white,female,11,22013
2018,kings,nh_white,female,12,23249
2018,kings,nh_white,female,13,24449
2018,kings,nh_white,female,14,23897
2018,kings,nh_white,female,15,18590
2018,kings,nh_white,female,16,13380
2018,kings,nh_white,female,17,11198
2018,kings,nh_white,female,18,16711
2018,manhattan,nh_white,male,1,15491
2018,manhattan,nh_white,male,2,10877
2018,manhattan,nh_white,male,3,9814
2018,manhattan,nh_white,male,4,10655
2018,manhattan,nh_white,male,5,20631
2018,manhattan,nh_white,male,6,45423
2018,manhattan,nh_white,male,7,45465
2018,manhattan,nh_white,male,8,31441
2018,manhattan,nh_white,male,9,24053
2018,manhattan,nh_white,male,10,24494
2018,manhattan,nh_white,male,11,24213
2018,manhattan,nh_white,male,12,23596
2018,manhattan,nh_white,male,13,21975
2018,manhattan,nh_white,male,14,19090
2018,manhattan,nh_white,male,15,15891
2018,manhattan,nh_white,male,16,11403
2018,manhattan,nh_white,male,17,7477
2018,manhattan,nh_white,male,18,7780
2018,manhattan,nh_white,female,1,14876
2018,manhattan,nh_white,female,2,11013
2018,manhattan,nh_white,female,3,9754
2018,manhattan,nh_white,female,4,13448
2018,manhattan,nh_white,female,5,26897
2018,manhattan,nh_white,female,6,52445
2018,manhattan,nh_white,female,7,46994
2018,manhattan,nh_white,female,8,29961
2018,manhattan,nh_white,female,9,22289
2018,manhattan,nh_white,female,10,22266
2018,manhattan,nh_white,female,11,21125
2018,manhattan,nh_white,female,12,21397
2018,manhattan,nh_white,female,13,22631
2018,manhattan,nh_white,female,14,22647
2018,manhattan,nh_white,female,15,21153
2018,manhattan,nh_white,female,16,15010
2018,manhattan,nh_white,female,17,9461
2018,manhattan,nh_white,female,18,12076
2018,queens,nh_white,male,1,14391
2018,queens,nh_white,male,2,12438
2018,queens,nh_white,male,3,11827
2018,queens,nh_white,male,4,11157
2018,queens,nh_white,male,5,11729
2018,queens,nh_white,male,6,21540
2018,queens,nh_white,male,7,23538
2018,queens,nh_white,male,8,20640
2018,queens,nh_white,male,9,17873
2018,queens,nh_white,male,10,18073
2018,queens,nh_white,male,11,18494
2018,queens,nh_white,male,12,20613
2018,queens,nh_white,male,13,20382
2018,queens,nh_white,male,14,17663
2018,queens,nh_white,male,15,14212
2018,queens,nh_white,male,16,9967
2018,queens,nh_white,male,17,7572
2018,queens,nh_white,male,18,8592
2018,queens,nh_white,female,1,13675
2018,queens,nh_white,female,2,11866
2018,queens,nh_white,female,3,11151
2018,queens,nh_white,female,4,9945
2018,queens,nh_white,female,5,12014
2018,queens,nh_white,female,6,22392
2018,queens,nh_white,female,7,22745
2018,queens,nh_white,female,8,18905
2018,queens,nh_white,female,9,16482
2018,queens,nh_white,female,10,16124
2018,queens,nh_white,female,11,16763
2018,queens,nh_white,female,12,19493
2018,queens,nh_white,female,13,20960
2018,queens,nh_white,female,14,19692
2018,queens,nh_white,female,15,16644
2018,queens,nh_white,female,16,13365
2018,queens,nh_white,female,17,10907
2018,queens,nh_white,female,18,16527
2018,si,nh_white,male,1,6645
2018,si,nh_white,male,2,7448
2018,si,nh_white,male,3,7973
2018,si,nh_white,male,4,8005
2018,si,nh_white,male,5,7713
2018,si,nh_white,male,6,9457
2018,si,nh_white,male,7,8755
2018,si,nh_white,male,8,8149
2018,si,nh_white,male,9,8529
2018,si,nh_white,male,10,9579
2018,si,nh_white,male,11,10410
2018,si,nh_white,male,12,11045
2018,si,nh_white,male,13,10281
2018,si,nh_white,male,14,8592
2018,si,nh_white,male,15,6744
2018,si,nh_white,male,16,4586
2018,si,nh_white,male,17,2700
2018,si,nh_white,male,18,2671
2018,si,nh_white,female,1,6513
2018,si,nh_white,female,2,6883
2018,si,nh_white,female,3,7563
2018,si,nh_white,female,4,7496
2018,si,nh_white,female,5,7679
2018,si,nh_white,female,6,9200
2018,si,nh_white,female,7,8426
2018,si,nh_white,female,8,8364
2018,si,nh_white,female,9,8647
2018,si,nh_white,female,10,10131
2018,si,nh_white,female,11,10659
2018,si,nh_white,female,12,11665
2018,si,nh_white,female,13,11407
2018,si,nh_white,female,14,9955
2018,si,nh_white,female,15,8286
2018,si,nh_white,female,16,5698
2018,si,nh_white,female,17,3953
2018,si,nh_white,female,18,5306
2018,bronx,nh_black,male,1,13516
2018,bronx,nh_black,male,2,13568
2018,bronx,nh_black,male,3,13473
2018,bronx,nh_black,male,4,13464
2018,bronx,nh_black,male,5,14548
2018,bronx,nh_black,male,6,17636
2018,bronx,nh_black,male,7,14214
2018,bronx,nh_black,male,8,12591
2018,bronx,nh_black,male,9,11475
2018,bronx,nh_black,male,10,12128
2018,bronx,nh_black,male,11,13802
2018,bronx,nh_black,male,12,13345
2018,bronx,nh_black,male,13,10769
2018,bronx,nh_black,male,14,7587
2018,bronx,nh_black,male,15,5136
2018,bronx,nh_black,male,16,3497
2018,bronx,nh_black,male,17,2127
2018,bronx,nh_black,male,18,1850
2018,bronx,nh_black,female,1,13373
2018,bronx,nh_black,female,2,13342
2018,bronx,nh_black,female,3,12969
2018,bronx,nh_black,female,4,12870
2018,bronx,nh_black,female,5,14758
2018,bronx,nh_black,female,6,18467
2018,bronx,nh_black,female,7,15668
2018,bronx,nh_black,female,8,14824
2018,bronx,nh_black,female,9,13708
2018,bronx,nh_black,female,10,14685
2018,bronx,nh_black,female,11,15966
2018,bronx,nh_black,female,12,15732
2018,bronx,nh_black,female,13,13415
2018,bronx,nh_black,female,14,10118
2018,bronx,nh_black,female,15,8270
2018,bronx,nh_black,female,16,6302
2018,bronx,nh_black,female,17,4189
2018,bronx,nh_black,female,18,5124
2018,kings,nh_black,male,1,24157
2018,kings,nh_black,male,2,21892
2018,kings,nh_black,male,3,22037
2018,kings,nh_black,male,4,21882
2018,kings,nh_black,male,5,23586
2018,kings,nh_black,male,6,31974
2018,kings,nh_black,male,7,26463
2018,kings,nh_black,male,8,23053
2018,kings,nh_black,male,9,19936
2018,kings,nh_black,male,10,19908
2018,kings,nh_black,male,11,21534
2018,kings,nh_black,male,12,22406
2018,kings,nh_black,male,13,19791
2018,kings,nh_black,male,14,15757
2018,kings,nh_black,male,15,11224
2018,kings,nh_black,male,16,7570
2018,kings,nh_black,male,17,4700
2018,kings,nh_black,male,18,4043
2018,kings,nh_black,female,1,23249
2018,kings,nh_black,female,2,21269
2018,kings,nh_black,female,3,22011
2018,kings,nh_black,female,4,22437
2018,kings,nh_black,female,5,26600
2018,kings,nh_black,female,6,35178
2018,kings,nh_black,female,7,30917
2018,kings,nh_black,female,8,28736
2018,kings,nh_black,female,9,26844
2018,kings,nh_black,female,10,28243
2018,kings,nh_black,female,11,30407
2018,kings,nh_black,female,12,31804
2018,kings,nh_black,female,13,29252
2018,kings,nh_black,female,14,23257
2018,kings,nh_black,female,15,18350
2018,kings,nh_black,female,16,13455
2018,kings,nh_black,female,17,9270
2018,kings,nh_black,female,18,10349
2018,manhattan,nh_black,male,1,4662
2018,manhattan,nh_black,male,2,4808
2018,manhattan,nh_black,male,3,4697
2018,manhattan,nh_black,male,4,4886
2018,manhattan,nh_black,male,5,6370
2018,manhattan,nh_black,male,6,9734
2018,manhattan,nh_black,male,7,8578
2018,manhattan,nh_black,male,8,6778
2018,manhattan,nh_black,male,9,5940
2018,manhattan,nh_black,male,10,6597
2018,manhattan,nh_black,male,11,7170
2018,manhattan,nh_black,male,12,6850
2018,manhattan,nh_black,male,13,5719
2018,manhattan,nh_black,male,14,4029
2018,manhattan,nh_black,male,15,2883
2018,manhattan,nh_black,male,16,2165
2018,manhattan,nh_black,male,17,1364
2018,manhattan,nh_black,male,18,1328
2018,manhattan,nh_black,female,1,4589
2018,manhattan,nh_black,female,2,4604
2018,manhattan,nh_black,female,3,4572
2018,manhattan,nh_black,female,4,5379
2018,manhattan,nh_black,female,5,7329
2018,manhattan,nh_black,female,6,9896
2018,manhattan,nh_black,female,7,8375
2018,manhattan,nh_black,female,8,7209
2018,manhattan,nh_black,female,9,6632
2018,manhattan,nh_black,female,10,6767
2018,manhattan,nh_black,female,11,7547
2018,manhattan,nh_black,female,12,7551
2018,manhattan,nh_black,female,13,6718
2018,manhattan,nh_black,female,14,5858
2018,manhattan,nh_black,female,15,4737
2018,manhattan,nh_black,female,16,4025
2018,manhattan,nh_black,female,17,2850
2018,manhattan,nh_black,female,18,3687
2018,queens,nh_black,male,1,11240
2018,queens,nh_black,male,2,10895
2018,queens,nh_black,male,3,11163
2018,queens,nh_black,male,4,11630
2018,queens,nh_black,male,5,13041
2018,queens,nh_black,male,6,16624
2018,queens,nh_black,male,7,13694
2018,queens,nh_black,male,8,11953
2018,queens,nh_black,male,9,11034
2018,queens,nh_black,male,10,11926
2018,queens,nh_black,male,11,13722
2018,queens,nh_black,male,12,13893
2018,queens,nh_black,male,13,11637
2018,queens,nh_black,male,14,8562
2018,queens,nh_black,male,15,5934
2018,queens,nh_black,male,16,4159
2018,queens,nh_black,male,17,2599
2018,queens,nh_black,male,18,2301
2018,queens,nh_black,female,1,10937
2018,queens,nh_black,female,2,10582
2018,queens,nh_black,female,3,11036
2018,queens,nh_black,female,4,11960
2018,queens,nh_black,female,5,13872
2018,queens,nh_black,female,6,17188
2018,queens,nh_black,female,7,14674
2018,queens,nh_black,female,8,14011
2018,queens,nh_black,female,9,13750
2018,queens,nh_black,female,10,15212
2018,queens,nh_black,female,11,17229
2018,queens,nh_black,female,12,17663
2018,queens,nh_black,female,13,15142
2018,queens,nh_black,female,14,11981
2018,queens,nh_black,female,15,9655
2018,queens,nh_black,female,16,7380
2018,queens,nh_black,female,17,5165
2018,queens,nh_black,female,18,5789
2018,si,nh_black,male,1,1519
2018,si,nh_black,male,2,1622
2018,si,nh_black,male,3,1606
2018,si,nh_black,male,4,1626
2018,si,nh_black,male,5,1638
2018,si,nh_black,male,6,1881
2018,si,nh_black,male,7,1545
2018,si,nh_black,male,8,1353
2018,si,nh_black,male,9,1174
2018,si,nh_black,male,10,1205
2018,si,nh_black,male,11,1396
2018,si,nh_black,male,12,1388
2018,si,nh_black,male,13,1128
2018,si,nh_black,male,14,757
2018,si,nh_black,male,15,478
2018,si,nh_black,male,16,255
2018,si,nh_black,male,17,196
2018,si,nh_black,male,18,118
2018,si,nh_black,female,1,1473
2018,si,nh_black,female,2,1483
2018,si,nh_black,female,3,1588
2018,si,nh_black,female,4,1615
2018,si,nh_black,female,5,1785
2018,si,nh_black,female,6,2000
2018,si,nh_black,female,7,1658
2018,si,nh_black,female,8,1547
2018,si,nh_black,female,9,1504
2018,si,nh_black,female,10,1603
2018,si,nh_black,female,11,1762
2018,si,nh_black,female,12,1739
2018,si,nh_black,female,13,1376
2018,si,nh_black,female,14,1029
2018,si,nh_black,female,15,716
2018,si,nh_black,female,16,480
2018,si,nh_black,female,17,360
2018,si,nh_black,female,18,311
2018,bronx,hispanic,male,1,28914
2018,bronx,hispanic,male,2,29046
2018,bronx,hispanic,male,3,25955
2018,bronx,hispanic,male,4,25713
2018,bronx,hispanic,male,5,27414
2018,bronx,hispanic,male,6,31283
2018,bronx,hispanic,male,7,26638
2018,bronx,hispanic,male,8,22673
2018,bronx,hispanic,male,9,19664
2018,bronx,hispanic,male,10,19445
2018,bronx,hispanic,male,11,19725
2018,bronx,hispanic,male,12,17158
2018,bronx,hispanic,male,13,14113
2018,bronx,hispanic,male,14,10643
2018,bronx,hispanic,male,15,7770
2018,bronx,hispanic,male,16,5313
2018,bronx,hispanic,male,17,3466
2018,bronx,hispanic,male,18,2690
2018,bronx,hispanic,female,1,27920
2018,bronx,hispanic,female,2,27483
2018,bronx,hispanic,female,3,25207
2018,bronx,hispanic,female,4,25055
2018,bronx,hispanic,female,5,27907
2018,bronx,hispanic,female,6,32214
2018,bronx,hispanic,female,7,28882
2018,bronx,hispanic,female,8,26118
2018,bronx,hispanic,female,9,23804
2018,bronx,hispanic,female,10,23807
2018,bronx,hispanic,female,11,24416
2018,bronx,hispanic,female,12,22306
2018,bronx,hispanic,female,13,18385
2018,bronx,hispanic,female,14,14363
2018,bronx,hispanic,female,15,11610
2018,bronx,hispanic,female,16,8860
2018,bronx,hispanic,female,17,5988
2018,bronx,hispanic,female,18,6189
2018,kings,hispanic,male,1,17824
2018,kings,hispanic,male,2,16545
2018,kings,hispanic,male,3,14939
2018,kings,hispanic,male,4,14444
2018,kings,hispanic,male,5,15918
2018,kings,hispanic,male,6,21112
2018,kings,hispanic,male,7,19363
2018,kings,hispanic,male,8,17269
2018,kings,hispanic,male,9,14250
2018,kings,hispanic,male,10,13289
2018,kings,hispanic,male,11,12071
2018,kings,hispanic,male,12,10826
2018,kings,hispanic,male,13,8819
2018,kings,hispanic,male,14,6753
2018,kings,hispanic,male,15,5259
2018,kings,hispanic,male,16,3525
2018,kings,hispanic,male,17,2222
2018,kings,hispanic,male,18,1676
2018,kings,hispanic,female,1,17288
2018,kings,hispanic,female,2,16091
2018,kings,hispanic,female,3,14700
2018,kings,hispanic,female,4,13941
2018,kings,hispanic,female,5,16103
2018,kings,hispanic,female,6,19928
2018,kings,hispanic,female,7,17957
2018,kings,hispanic,female,8,16418
2018,kings,hispanic,female,9,14704
2018,kings,hispanic,female,10,14390
2018,kings,hispanic,female,11,13951
2018,kings,hispanic,female,12,12931
2018,kings,hispanic,female,13,11275
2018,kings,hispanic,female,14,9428
2018,kings,hispanic,female,15,7749
2018,kings,hispanic,female,16,5501
2018,kings,hispanic,female,17,3750
2018,kings,hispanic,female,18,3498
2018,manhattan,hispanic,male,1,11139
2018,manhattan,hispanic,male,2,10535
2018,manhattan,hispanic,male,3,9414
2018,manhattan,hispanic,male,4,10046
2018,manhattan,hispanic,male,5,13232
2018,manhattan,hispanic,male,6,18303
2018,manhattan,hispanic,male,7,17335
2018,manhattan,hispanic,male,8,14488
2018,manhattan,hispanic,male,9,12024
2018,manhattan,hispanic,male,10,11083
2018,manhattan,hispanic,male,11,10847
2018,manhattan,hispanic,male,12,10005
2018,manhattan,hispanic,male,13,8509
2018,manhattan,hispanic,male,14,7055
2018,manhattan,hispanic,male,15,5349
2018,manhattan,hispanic,male,16,3994
2018,manhattan,hispanic,male,17,2627
2018,manhattan,hispanic,male,18,2598
2018,manhattan,hispanic,female,1,10678
2018,manhattan,hispanic,female,2,10122
2018,manhattan,hispanic,female,3,9466
2018,manhattan,hispanic,female,4,10288
2018,manhattan,hispanic,female,5,13461
2018,manhattan,hispanic,female,6,17536
2018,manhattan,hispanic,female,7,15722
2018,manhattan,hispanic,female,8,13613
2018,manhattan,hispanic,female,9,12018
2018,manhattan,hispanic,female,10,11652
2018,manhattan,hispanic,female,11,12064
2018,manhattan,hispanic,female,12,11752
2018,manhattan,hispanic,female,13,11711
2018,manhattan,hispanic,female,14,9993
2018,manhattan,hispanic,female,15,8181
2018,manhattan,hispanic,female,16,6706
2018,manhattan,hispanic,female,17,5077
2018,manhattan,hispanic,female,18,5909
2018,queens,hispanic,male,1,23180
2018,queens,hispanic,male,2,20577
2018,queens,hispanic,male,3,18889
2018,queens,hispanic,male,4,18086
2018,queens,hispanic,male,5,19310
2018,queens,hispanic,male,6,25084
2018,queens,hispanic,male,7,25206
2018,queens,hispanic,male,8,23498
2018,queens,hispanic,male,9,21657
2018,queens,hispanic,male,10,21136
2018,queens,hispanic,male,11,19282
2018,queens,hispanic,male,12,17097
2018,queens,hispanic,male,13,13376
2018,queens,hispanic,male,14,9673
2018,queens,hispanic,male,15,6760
2018,queens,hispanic,male,16,4578
2018,queens,hispanic,male,17,2686
2018,queens,hispanic,male,18,2343
2018,queens,hispanic,female,1,22330
2018,queens,hispanic,female,2,19687
2018,queens,hispanic,female,3,17764
2018,queens,hispanic,female,4,17160
2018,queens,hispanic,female,5,19552
2018,queens,hispanic,female,6,22689
2018,queens,hispanic,female,7,21642
2018,queens,hispanic,female,8,21095
2018,queens,hispanic,female,9,19814
2018,queens,hispanic,female,10,19668
2018,queens,hispanic,female,11,19363
2018,queens,hispanic,female,12,18030
2018,queens,hispanic,female,13,15648
2018,queens,hispanic,female,14,12432
2018,queens,hispanic,female,15,9169
2018,queens,hispanic,female,16,6727
2018,queens,hispanic,female,17,4489
2018,queens,hispanic,female,18,4881
2018,si,hispanic,male,1,3665
2018,si,hispanic,male,2,3317
2018,si,hispanic,male,3,3479
2018,si,hispanic,male,4,3312
2018,si,hispanic,male,5,3089
2018,si,hispanic,male,6,3290
2018,si,hispanic,male,7,3080
2018,si,hispanic,male,8,3005
2018,si,hispanic,male,9,2776
2018,si,hispanic,male,10,2633
2018,si,hispanic,male,11,2437
2018,si,hispanic,male,12,2068
2018,si,hispanic,male,13,1563
2018,si,hispanic,male,14,1027
2018,si,hispanic,male,15,683
2018,si,hispanic,male,16,431
2018,si,hispanic,male,17,226
2018,si,hispanic,male,18,207
2018,si,hispanic,female,1,3421
2018,si,hispanic,female,2,3306
2018,si,hispanic,female,3,3342
2018,si,hispanic,female,4,3174
2018,si,hispanic,female,5,2965
2018,si,hispanic,female,6,3169
2018,si,hispanic,female,7,2991
2018,si,hispanic,female,8,3132
2018,si,hispanic,female,9,2950
2018,si,hispanic,female,10,2732
2018,si,hispanic,female,11,2658
2018,si,hispanic,female,12,2357
2018,si,hispanic,female,13,1761
2018,si,hispanic,female,14,1288
2018,si,hispanic,female,15,859
2018,si,hispanic,female,16,593
2018,si,hispanic,female,17,418
2018,si,hispanic,female,18,470
2019,bronx,nh_white,male,1,3361
2019,bronx,nh_white,male,2,2895
2019,bronx,nh_white,male,3,2642
2019,bronx,nh_white,male,4,3689
2019,bronx,nh_white,male,5,3903
2019,bronx,nh_white,male,6,3995
2019,bronx,nh_white,male,7,3973
2019,bronx,nh_white,male,8,3635
2019,bronx,nh_white,male,9,3375
2019,bronx,nh_white,male,10,3523
2019,bronx,nh_white,male,11,3805
2019,bronx,nh_white,male,12,4306
2019,bronx,nh_white,male,13,4353
2019,bronx,nh_white,male,14,4189
2019,bronx,nh_white,male,15,3788
2019,bronx,nh_white,male,16,2747
2019,bronx,nh_white,male,17,1994
2019,bronx,nh_white,male,18,2560
2019,bronx,nh_white,female,1,3171
2019,bronx,nh_white,female,2,2700
2019,bronx,nh_white,female,3,2443
2019,bronx,nh_white,female,4,3047
2019,bronx,nh_white,female,5,3339
2019,bronx,nh_white,female,6,3901
2019,bronx,nh_white,female,7,3864
2019,bronx,nh_white,female,8,3388
2019,bronx,nh_white,female,9,3132
2019,bronx,nh_white,female,10,3092
2019,bronx,nh_white,female,11,3525
2019,bronx,nh_white,female,12,4068
2019,bronx,nh_white,female,13,4538
2019,bronx,nh_white,female,14,4536
2019,bronx,nh_white,female,15,4216
2019,bronx,nh_white,female,16,3548
2019,bronx,nh_white,female,17,3043
2019,bronx,nh_white,female,18,5499
2019,kings,nh_white,male,1,37698
2019,kings,nh_white,male,2,31411
2019,kings,nh_white,male,3,27045
2019,kings,nh_white,male,4,22237
2019,kings,nh_white,male,5,22975
2019,kings,nh_white,male,6,43528
2019,kings,nh_white,male,7,49053
2019,kings,nh_white,male,8,39599
2019,kings,nh_white,male,9,31211
2019,kings,nh_white,male,10,26491
2019,kings,nh_white,male,11,22570
2019,kings,nh_white,male,12,22431
2019,kings,nh_white,male,13,21791
2019,kings,nh_white,male,14,20034
2019,kings,nh_white,male,15,17174
2019,kings,nh_white,male,16,9673
2019,kings,nh_white,male,17,7995
2019,kings,nh_white,male,18,8987
2019,kings,nh_white,female,1,35036
2019,kings,nh_white,female,2,29315
2019,kings,nh_white,female,3,25503
2019,kings,nh_white,female,4,20938
2019,kings,nh_white,female,5,25656
2019,kings,nh_white,female,6,47583
2019,kings,nh_white,female,7,49447
2019,kings,nh_white,female,8,38281
2019,kings,nh_white,female,9,29674
2019,kings,nh_white,female,10,25471
2019,kings,nh_white,female,11,21775
2019,kings,nh_white,female,12,22588
2019,kings,nh_white,female,13,23816
2019,kings,nh_white,female,14,23335
2019,kings,nh_white,female,15,20293
2019,kings,nh_white,female,16,12764
2019,kings,nh_white,female,17,11656
2019,kings,nh_white,female,18,16234
2019,manhattan,nh_white,male,1,16068
2019,manhattan,nh_white,male,2,11090
2019,manhattan,nh_white,male,3,9816
2019,manhattan,nh_white,male,4,11051
2019,manhattan,nh_white,male,5,21014
2019,manhattan,nh_white,male,6,46015
2019,manhattan,nh_white,male,7,45041
2019,manhattan,nh_white,male,8,31596
2019,manhattan,nh_white,male,9,24098
2019,manhattan,nh_white,male,10,23409
2019,manhattan,nh_white,male,11,23809
2019,manhattan,nh_white,male,12,23593
2019,manhattan,nh_white,male,13,21730
2019,manhattan,nh_white,male,14,19365
2019,manhattan,nh_white,male,15,16531
2019,manhattan,nh_white,male,16,11904
2019,manhattan,nh_white,male,17,7708
2019,manhattan,nh_white,male,18,8158
2019,manhattan,nh_white,female,1,15530
2019,manhattan,nh_white,female,2,10974
2019,manhattan,nh_white,female,3,9944
2019,manhattan,nh_white,female,4,13714
2019,manhattan,nh_white,female,5,27685
2019,manhattan,nh_white,female,6,52359
2019,manhattan,nh_white,female,7,46214
2019,manhattan,nh_white,female,8,30508
2019,manhattan,nh_white,female,9,22061
2019,manhattan,nh_white,female,10,21612
2019,manhattan,nh_white,female,11,21047
2019,manhattan,nh_white,female,12,21203
2019,manhattan,nh_white,female,13,21968
2019,manhattan,nh_white,female,14,22325
2019,manhattan,nh_white,female,15,21696
2019,manhattan,nh_white,female,16,16047
2019,manhattan,nh_white,female,17,9951
2019,manhattan,nh_white,female,18,12265
2019,queens,nh_white,male,1,14490
2019,queens,nh_white,male,2,12463
2019,queens,nh_white,male,3,11591
2019,queens,nh_white,male,4,11024
2019,queens,nh_white,male,5,11381
2019,queens,nh_white,male,6,20695
2019,queens,nh_white,male,7,23159
2019,queens,nh_white,male,8,20308
2019,queens,nh_white,male,9,17402
2019,queens,nh_white,male,10,17383
2019,queens,nh_white,male,11,17946
2019,queens,nh_white,male,12,19724
2019,queens,nh_white,male,13,19999
2019,queens,nh_white,male,14,17653
2019,queens,nh_white,male,15,14716
2019,queens,nh_white,male,16,10104
2019,queens,nh_white,male,17,7525
2019,queens,nh_white,male,18,8601
2019,queens,nh_white,female,1,13778
2019,queens,nh_white,female,2,11828
2019,queens,nh_white,female,3,11036
2019,queens,nh_white,female,4,9897
2019,queens,nh_white,female,5,11532
2019,queens,nh_white,female,6,21083
2019,queens,nh_white,female,7,22393
2019,queens,nh_white,female,8,18594
2019,queens,nh_white,female,9,16294
2019,queens,nh_white,female,10,15515
2019,queens,nh_white,female,11,16086
2019,queens,nh_white,female,12,18560
2019,queens,nh_white,female,13,20300
2019,queens,nh_white,female,14,19413
2019,queens,nh_white,female,15,17228
2019,queens,nh_white,female,16,13340
2019,queens,nh_white,female,17,10888
2019,queens,nh_white,female,18,16206
2019,si,nh_white,male,1,6855
2019,si,nh_white,male,2,7371
2019,si,nh_white,male,3,7737
2019,si,nh_white,male,4,7913
2019,si,nh_white,male,5,7575
2019,si,nh_white,male,6,9138
2019,si,nh_white,male,7,8585
2019,si,nh_white,male,8,8123
2019,si,nh_white,male,9,8286
2019,si,nh_white,male,10,9208
2019,si,nh_white,male,11,10096
2019,si,nh_white,male,12,10831
2019,si,nh_white,male,13,10264
2019,si,nh_white,male,14,8735
2019,si,nh_white,male,15,6982
2019,si,nh_white,male,16,4706
2019,si,nh_white,male,17,2737
2019,si,nh_white,male,18,2752
2019,si,nh_white,female,1,6553
2019,si,nh_white,female,2,6909
2019,si,nh_white,female,3,7232
2019,si,nh_white,female,4,7554
2019,si,nh_white,female,5,7415
2019,si,nh_white,female,6,8760
2019,si,nh_white,female,7,8506
2019,si,nh_white,female,8,8155
2019,si,nh_white,female,9,8434
2019,si,nh_white,female,10,9655
2019,si,nh_white,female,11,10391
2019,si,nh_white,female,12,11309
2019,si,nh_white,female,13,11343
2019,si,nh_white,female,14,9846
2019,si,nh_white,female,15,8510
2019,si,nh_white,female,16,5976
2019,si,nh_white,female,17,3982
2019,si,nh_white,female,18,5267
2019,bronx,nh_black,male,1,13670
2019,bronx,nh_black,male,2,13260
2019,bronx,nh_black,male,3,13212
2019,bronx,nh_black,male,4,13218
2019,bronx,nh_black,male,5,13949
2019,bronx,nh_black,male,6,17109
2019,bronx,nh_black,male,7,14993
2019,bronx,nh_black,male,8,12427
2019,bronx,nh_black,male,9,11436
2019,bronx,nh_black,male,10,11710
2019,bronx,nh_black,male,11,13079
2019,bronx,nh_black,male,12,13343
2019,bronx,nh_black,male,13,11086
2019,bronx,nh_black,male,14,7885
2019,bronx,nh_black,male,15,5341
2019,bronx,nh_black,male,16,3655
2019,bronx,nh_black,male,17,2274
2019,bronx,nh_black,male,18,1917
2019,bronx,nh_black,female,1,13287
2019,bronx,nh_black,female,2,13070
2019,bronx,nh_black,female,3,12705
2019,bronx,nh_black,female,4,12556
2019,bronx,nh_black,female,5,14156
2019,bronx,nh_black,female,6,18065
2019,bronx,nh_black,female,7,15913
2019,bronx,nh_black,female,8,14277
2019,bronx,nh_black,female,9,13641
2019,bronx,nh_black,female,10,13872
2019,bronx,nh_black,female,11,15285
2019,bronx,nh_black,female,12,15655
2019,bronx,nh_black,female,13,13810
2019,bronx,nh_black,female,14,10307
2019,bronx,nh_black,female,15,8430
2019,bronx,nh_black,female,16,6519
2019,bronx,nh_black,female,17,4346
2019,bronx,nh_black,female,18,5226
2019,kings,nh_black,male,1,23224
2019,kings,nh_black,male,2,21474
2019,kings,nh_black,male,3,21375
2019,kings,nh_black,male,4,20908
2019,kings,nh_black,male,5,22200
2019,kings,nh_black,male,6,31070
2019,kings,nh_black,male,7,27373
2019,kings,nh_black,male,8,22673
2019,kings,nh_black,male,9,19795
2019,kings,nh_black,male,10,19093
2019,kings,nh_black,male,11,20417
2019,kings,nh_black,male,12,21851
2019,kings,nh_black,male,13,20200
2019,kings,nh_black,male,14,15994
2019,kings,nh_black,male,15,11540
2019,kings,nh_black,male,16,7861
2019,kings,nh_black,male,17,4947
2019,kings,nh_black,male,18,4240
2019,kings,nh_black,female,1,22497
2019,kings,nh_black,female,2,20674
2019,kings,nh_black,female,3,21417
2019,kings,nh_black,female,4,21576
2019,kings,nh_black,female,5,25339
2019,kings,nh_black,female,6,34036
2019,kings,nh_black,female,7,31162
2019,kings,nh_black,female,8,28198
2019,kings,nh_black,female,9,26282
2019,kings,nh_black,female,10,27061
2019,kings,nh_black,female,11,28968
2019,kings,nh_black,female,12,31120
2019,kings,nh_black,female,13,29480
2019,kings,nh_black,female,14,23622
2019,kings,nh_black,female,15,18748
2019,kings,nh_black,female,16,13895
2019,kings,nh_black,female,17,9610
2019,kings,nh_black,female,18,10706
2019,manhattan,nh_black,male,1,4570
2019,manhattan,nh_black,male,2,4798
2019,manhattan,nh_black,male,3,4680
2019,manhattan,nh_black,male,4,4787
2019,manhattan,nh_black,male,5,6123
2019,manhattan,nh_black,male,6,9528
2019,manhattan,nh_black,male,7,8785
2019,manhattan,nh_black,male,8,6895
2019,manhattan,nh_black,male,9,5966
2019,manhattan,nh_black,male,10,6247
2019,manhattan,nh_black,male,11,6990
2019,manhattan,nh_black,male,12,6893
2019,manhattan,nh_black,male,13,5847
2019,manhattan,nh_black,male,14,4098
2019,manhattan,nh_black,male,15,2949
2019,manhattan,nh_black,male,16,2170
2019,manhattan,nh_black,male,17,1407
2019,manhattan,nh_black,male,18,1328
2019,manhattan,nh_black,female,1,4500
2019,manhattan,nh_black,female,2,4556
2019,manhattan,nh_black,female,3,4565
2019,manhattan,nh_black,female,4,5172
2019,manhattan,nh_black,female,5,7043
2019,manhattan,nh_black,female,6,9856
2019,manhattan,nh_black,female,7,8480
2019,manhattan,nh_black,female,8,7228
2019,manhattan,nh_black,female,9,6581
2019,manhattan,nh_black,female,10,6618
