year,borough,race,sex,age_group,pop
2021,bronx,hispanic,female,16,10337
2021,bronx,hispanic,female,17,7235
2021,bronx,hispanic,female,18,7206
2021,kings,hispanic,male,1,17274
2021,kings,hispanic,male,2,17396
2021,kings,hispanic,male,3,17978
2021,kings,hispanic,male,4,16567
2021,kings,hispanic,male,5,16802
2021,kings,hispanic,male,6,20606
2021,kings,hispanic,male,7,21960
2021,kings,hispanic,male,8,19317
2021,kings,hispanic,male,9,16702
2021,kings,hispanic,male,10,14769
2021,kings,hispanic,male,11,13992
2021,kings,hispanic,male,12,12903
2021,kings,hispanic,male,13,11028
2021,kings,hispanic,male,14,8477
2021,kings,hispanic,male,15,6621
2021,kings,hispanic,male,16,4242
2021,kings,hispanic,male,17,2703
2021,kings,hispanic,male,18,2014
2021,kings,hispanic,female,1,17175
2021,kings,hispanic,female,2,17392
2021,kings,hispanic,female,3,17137
2021,kings,hispanic,female,4,16233
2021,kings,hispanic,female,5,16818
2021,kings,hispanic,female,6,20875
2021,kings,hispanic,female,7,20807
2021,kings,hispanic,female,8,18173
2021,kings,hispanic,female,9,16636
2021,kings,hispanic,female,10,15439
2021,kings,hispanic,female,11,15409
2021,kings,hispanic,female,12,14679
2021,kings,hispanic,female,13,13232
2021,kings,hispanic,female,14,10988
2021,kings,hispanic,female,15,9251
2021,kings,hispanic,female,16,6665
2021,kings,hispanic,female,17,4555
2021,kings,hispanic,female,18,3982
2021,manhattan,hispanic,male,1,10974
2021,manhattan,hispanic,male,2,11594
2021,manhattan,hispanic,male,3,11754
2021,manhattan,hispanic,male,4,11494
2021,manhattan,hispanic,male,5,12815
2021,manhattan,hispanic,male,6,17386
2021,manhattan,hispanic,male,7,19085
2021,manhattan,hispanic,male,8,16627
2021,manhattan,hispanic,male,9,14302
2021,manhattan,hispanic,male,10,12653
2021,manhattan,hispanic,male,11,12367
2021,manhattan,hispanic,male,12,11828
2021,manhattan,hispanic,male,13,10232
2021,manhattan,hispanic,male,14,8458
2021,manhattan,hispanic,male,15,6665
2021,manhattan,hispanic,male,16,4605
2021,manhattan,hispanic,male,17,3199
2021,manhattan,hispanic,male,18,2922
2021,manhattan,hispanic,female,1,10819
2021,manhattan,hispanic,female,2,10904
2021,manhattan,hispanic,female,3,11255
2021,manhattan,hispanic,female,4,11939
2021,manhattan,hispanic,female,5,13910
2021,manhattan,hispanic,female,6,17096
2021,manhattan,hispanic,female,7,17324
2021,manhattan,hispanic,female,8,15134
2021,manhattan,hispanic,female,9,13658
2021,manhattan,hispanic,female,10,12767
2021,manhattan,hispanic,female,11,13248
2021,manhattan,hispanic,female,12,13604
2021,manhattan,hispanic,female,13,13037
2021,manhattan,hispanic,female,14,11937
2021,manhattan,hispanic,female,15,10120
2021,manhattan,hispanic,female,16,7553
2021,manhattan,hispanic,female,17,5805
2021,manhattan,hispanic,female,18,6632
2021,queens,hispanic,male,1,21852
2021,queens,hispanic,male,2,22238
2021,queens,hispanic,male,3,22657
2021,queens,hispanic,male,4,21685
2021,queens,hispanic,male,5,20501
2021,queens,hispanic,male,6,24126
2021,queens,hispanic,male,7,27668
2021,queens,hispanic,male,8,25923
2021,queens,hispanic,male,9,24583
2021,queens,hispanic,male,10,23183
2021,queens,hispanic,male,11,23156
2021,queens,hispanic,male,12,21040
2021,queens,hispanic,male,13,17359
2021,queens,hispanic,male,14,12624
2021,queens,hispanic,male,15,8916
2021,queens,hispanic,male,16,5741
2021,queens,hispanic,male,17,3548
2021,queens,hispanic,male,18,2912
2021,queens,hispanic,female,1,21058
2021,queens,hispanic,female,2,21420
2021,queens,hispanic,female,3,21370
2021,queens,hispanic,female,4,20158
2021,queens,hispanic,female,5,20549
2021,queens,hispanic,female,6,24102
2021,queens,hispanic,female,7,23950
2021,queens,hispanic,female,8,22536
2021,queens,hispanic,female,9,21857
2021,queens,hispanic,female,10,21141
2021,queens,hispanic,female,11,21492
2021,queens,hispanic,female,12,21124
2021,queens,hispanic,female,13,18647
2021,queens,hispanic,female,14,15379
2021,queens,hispanic,female,15,11780
2021,queens,hispanic,female,16,7952
2021,queens,hispanic,female,17,5567
2021,queens,hispanic,female,18,5625
2021,si,hispanic,male,1,3581
2021,si,hispanic,male,2,3726
2021,si,hispanic,male,3,3825
2021,si,hispanic,male,4,3905
2021,si,hispanic,male,5,3515
2021,si,hispanic,male,6,3382
2021,si,hispanic,male,7,3453
2021,si,hispanic,male,8,3281
2021,si,hispanic,male,9,3308
2021,si,hispanic,male,10,2932
2021,si,hispanic,male,11,2861
2021,si,hispanic,male,12,2555
2021,si,hispanic,male,13,2020
2021,si,hispanic,male,14,1305
2021,si,hispanic,male,15,906
2021,si,hispanic,male,16,521
2021,si,hispanic,male,17,299
2021,si,hispanic,male,18,248
2021,si,hispanic,female,1,3287
2021,si,hispanic,female,2,3508
2021,si,hispanic,female,3,3850
2021,si,hispanic,female,4,3744
2021,si,hispanic,female,5,3385
2021,si,hispanic,female,6,3325
2021,si,hispanic,female,7,3322
2021,si,hispanic,female,8,3348
2021,si,hispanic,female,9,3310
2021,si,hispanic,female,10,3049
2021,si,hispanic,female,11,2989
2021,si,hispanic,female,12,2768
2021,si,hispanic,female,13,2238
2021,si,hispanic,female,14,1515
2021,si,hispanic,female,15,1153
2021,si,hispanic,female,16,715
2021,si,hispanic,female,17,477
2021,si,hispanic,female,18,474
